rainfall_mm,duration_hr,wind_speed_kmph,humidity_pct,temperature_c,pressure_hpa,antecedent_rain_3d_mm,elevation_m,slope_pct,drainage_vulnerability,imperviousness,soil_infiltration,city,area,latent_score,risk_class
121.6,7.6,32.3,70.1,29.1,1009.1,11.4,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,212.991,2
20.0,17.4,24.9,71.6,37.0,1013.0,71.8,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,4.848,0
400.0,5.0,46.6,100.0,19.5,1003.9,10.1,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,250.0,2
30.3,5.1,18.7,62.0,28.1,1010.1,2.1,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,35.926,1
41.6,3.8,18.6,60.9,27.2,1010.8,23.4,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,93.893,2
70.6,11.7,28.5,68.7,39.6,1010.1,8.3,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,32.596,1
193.5,10.7,16.9,84.0,26.3,1006.0,3.5,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
86.5,11.6,22.3,74.7,25.9,1008.8,17.9,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,41.139,1
4.6,4.9,18.6,62.9,30.2,1012.9,8.9,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,3.2,0
37.3,10.6,19.1,63.7,29.8,1008.8,5.5,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,30.518,1
286.0,4.1,24.2,95.2,21.4,1006.3,7.8,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,250.0,2
4.0,8.9,23.3,66.0,28.7,1008.2,26.7,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,1.967,0
174.1,2.3,26.7,74.5,26.5,1007.8,30.2,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,250.0,2
400.0,3.8,0.9,97.9,20.9,1003.7,52.8,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
69.7,8.4,27.4,79.9,27.7,1009.0,26.8,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,129.627,2
38.9,10.0,4.0,70.6,31.5,1009.6,1.1,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,11.11,0
3.6,4.8,23.8,57.9,27.8,1007.3,8.0,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,2.342,0
106.7,13.4,36.1,82.3,22.9,1011.1,16.4,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,67.667,1
193.4,7.6,26.3,77.2,32.2,1009.4,17.7,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,205.839,2
237.3,7.3,21.8,79.0,27.0,1000.7,39.0,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
45.8,3.8,23.6,69.8,29.7,1013.4,7.4,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,92.662,2
168.2,6.5,21.6,84.2,27.1,1008.0,45.4,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,250.0,2
144.9,16.2,28.3,78.8,26.5,1006.8,300.0,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,122.123,2
25.0,8.7,28.4,73.9,31.5,1012.6,19.3,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,22.959,1
102.5,27.8,25.1,75.7,26.9,1008.7,4.7,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,29.2,1
97.7,4.1,22.8,64.4,23.9,1011.2,12.0,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,218.636,2
263.8,14.6,13.8,81.6,24.4,1005.6,10.2,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,203.611,2
68.3,6.6,18.6,60.9,35.1,1012.0,8.8,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,88.529,2
3.4,5.3,39.2,75.9,29.8,1014.7,9.6,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,2.783,0
63.9,9.5,20.4,54.7,29.5,1005.2,12.6,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,45.404,1
50.0,12.2,18.1,64.4,31.5,1009.3,70.2,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,28.01,1
16.1,12.2,0.0,63.1,23.2,1007.3,3.2,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,5.976,0
20.6,11.0,16.9,56.8,27.6,1017.4,5.8,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,6.441,0
319.3,9.4,27.6,93.5,21.9,1001.9,5.8,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,250.0,2
15.1,11.7,27.1,66.1,28.5,1012.2,9.0,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,4.812,0
16.6,6.0,11.4,75.1,28.6,1006.9,36.0,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,28.589,1
91.9,8.4,29.7,78.6,25.5,1006.0,27.5,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,69.143,1
9.6,11.6,28.6,52.5,31.5,1010.7,2.1,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,3.526,0
25.5,6.2,30.4,58.7,25.2,1009.2,89.1,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,49.972,1
34.4,10.2,29.9,59.6,27.4,1006.0,2.3,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,28.92,1
80.1,28.4,11.1,66.5,30.8,1012.4,97.4,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,20.844,0
78.0,13.0,33.1,74.6,29.4,1007.1,3.7,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,31.679,1
105.5,48.0,22.8,69.8,28.0,1009.9,23.8,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,16.991,1
45.1,9.8,6.1,79.1,26.5,1007.6,37.7,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,19.333,1
13.3,3.7,12.2,54.0,28.5,1010.8,11.8,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,20.19,1
400.0,6.2,26.5,97.4,21.4,1006.0,6.3,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
21.6,23.7,2.4,64.7,26.8,1009.1,119.6,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,3.906,0
28.3,4.7,28.8,66.4,24.4,1009.2,4.5,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,28.249,1
8.2,23.3,1.0,73.8,29.4,1012.8,14.5,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,1.458,0
93.3,6.1,17.0,71.0,29.8,1007.6,5.6,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,150.233,2
6.4,9.9,19.9,64.1,31.5,1006.8,6.4,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,2.251,0
152.7,23.1,12.0,78.7,27.1,1001.0,5.9,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,47.528,1
82.8,10.8,19.4,82.9,26.0,1009.0,15.8,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,43.685,1
19.4,22.6,29.3,70.7,28.3,1006.4,22.5,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,2.948,0
10.4,8.9,38.2,69.0,27.8,1010.8,5.5,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,3.342,0
27.5,10.3,17.2,65.1,31.0,1007.6,2.1,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,22.233,1
1.9,16.0,38.4,51.2,29.0,1009.1,19.9,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,1.416,0
64.3,13.7,23.5,62.7,26.9,1008.9,11.2,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,21.498,1
25.6,20.0,34.2,77.6,33.4,1011.5,13.3,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,6.083,0
12.9,5.6,0.0,68.9,28.3,1006.9,8.0,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,21.643,1
76.5,12.5,41.6,62.6,29.3,1003.3,2.6,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,30.064,1
0.5,8.3,24.2,72.0,29.9,1012.7,9.4,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,0.799,0
37.1,6.3,16.2,81.1,31.6,1008.5,36.7,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,29.104,1
131.7,2.5,15.1,70.4,27.4,1009.8,7.5,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
4.2,7.2,35.3,61.3,33.7,1006.3,11.5,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,2.9,0
226.4,7.5,33.5,81.0,24.0,1006.4,3.0,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,172.854,2
88.9,17.4,17.0,73.3,26.6,1010.8,51.6,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,18.617,1
61.1,11.3,13.7,76.0,30.1,1010.1,16.9,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,34.791,1
18.9,13.3,30.3,63.0,32.0,1012.6,3.3,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,7.625,0
9.6,24.8,21.2,62.4,28.8,1015.3,61.3,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,4.406,0
48.5,8.4,22.5,61.7,34.0,1005.3,3.0,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,41.334,1
216.6,9.3,0.9,86.5,26.5,1006.5,11.4,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
71.5,12.2,17.7,62.9,24.8,1009.8,6.1,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,31.202,1
13.4,26.2,15.8,68.4,31.4,1009.8,5.6,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,2.888,0
22.0,15.0,6.5,84.9,25.4,1012.5,16.1,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,7.519,0
12.1,7.8,0.0,62.7,34.0,1011.1,26.0,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,9.672,0
62.0,7.9,0.0,75.8,27.6,1004.4,4.5,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,27.394,1
71.7,22.7,27.0,67.4,29.9,1010.9,23.8,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,15.448,1
38.3,8.8,22.1,76.4,29.4,1013.8,2.3,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,20.145,1
21.1,4.0,24.1,59.3,26.0,1010.0,47.5,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,21.341,1
104.1,8.3,11.9,64.0,30.9,1011.1,8.7,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,78.66,2
116.3,4.0,15.4,79.4,31.8,1010.0,22.2,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
32.3,7.1,30.3,71.7,27.3,1008.7,6.3,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,24.181,1
306.0,5.9,34.9,85.6,17.6,1010.1,11.9,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,250.0,2
334.9,2.4,34.0,99.0,15.0,1004.9,2.8,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,250.0,2
10.1,12.7,25.7,62.8,30.6,1013.8,7.8,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,2.248,0
28.6,8.3,32.5,67.5,27.4,1007.7,16.6,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,40.819,1
17.4,10.7,18.7,51.9,27.5,1012.8,33.9,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,12.671,0
21.6,5.2,14.2,62.2,29.5,1009.3,9.6,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,33.33,1
99.6,18.2,17.9,73.3,28.8,1007.7,0.8,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,31.095,1
17.4,6.6,34.4,68.5,31.3,1010.1,95.9,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,13.43,1
8.4,11.3,0.0,59.3,33.6,1012.1,5.3,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,2.312,0
225.6,21.2,23.8,82.0,27.2,1002.3,1.6,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,67.47,2
98.6,48.0,22.8,65.2,27.7,1009.6,9.7,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,15.481,1
245.9,7.2,32.6,91.2,25.6,1005.7,3.1,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,250.0,2
133.4,3.6,10.5,70.9,21.3,1009.8,56.5,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
1.8,28.1,9.7,55.0,29.5,1006.4,2.4,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,0.459,0
330.2,4.8,13.7,99.4,22.7,998.1,8.9,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,250.0,2
100.9,8.1,17.6,76.3,29.7,1008.7,29.4,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,116.117,2
51.2,32.9,36.6,69.4,27.1,1007.6,7.8,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,6.1,0
78.2,6.6,31.1,64.6,24.7,1010.4,7.2,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,65.426,1
261.4,11.6,9.6,85.4,28.7,1003.5,50.6,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
68.4,5.8,19.3,63.4,27.8,1008.8,31.3,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,198.216,2
76.0,3.0,28.6,72.7,27.7,1010.3,24.1,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,200.623,2
34.9,3.0,4.9,74.9,27.5,1011.5,15.0,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,184.225,2
270.3,8.0,8.7,84.4,16.1,1006.4,3.4,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,250.0,2
22.3,4.0,12.1,75.0,33.0,1009.6,19.7,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,22.498,1
5.3,18.9,10.4,59.6,32.7,1009.0,25.8,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,1.024,0
129.9,17.1,25.8,68.0,21.8,1006.5,17.0,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,133.652,2
20.7,14.9,28.4,58.5,28.6,1010.0,36.0,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,5.651,0
9.5,6.7,0.0,60.0,28.5,1008.9,15.5,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,8.561,0
0.7,8.8,10.4,56.5,30.2,1007.6,24.7,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,0.566,0
94.3,26.3,23.9,69.3,29.4,1005.8,5.8,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,20.83,1
149.0,20.3,0.0,80.2,28.0,1005.4,20.7,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,44.241,1
189.4,30.2,27.3,89.2,23.7,1011.4,31.0,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,58.683,1
163.7,42.7,41.8,77.4,28.4,1007.3,6.1,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,34.15,1
17.9,17.8,17.0,55.8,31.3,1009.7,9.1,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,3.675,0
332.1,48.0,16.7,83.7,24.5,1002.8,51.5,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,150.687,2
106.6,16.6,10.1,66.4,31.4,1008.9,11.8,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,37.113,1
257.7,5.0,7.9,76.1,20.0,1003.5,3.0,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,250.0,2
3.8,2.9,45.7,66.2,27.0,1011.8,7.2,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,3.547,0
327.5,3.7,35.4,74.1,19.9,999.7,6.6,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,250.0,2
16.7,11.8,28.7,59.4,32.5,1007.6,51.8,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,10.787,0
84.6,31.3,16.0,73.2,31.8,1010.3,82.5,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,50.662,1
18.8,4.3,44.0,58.7,29.4,1014.5,5.4,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,19.36,1
63.7,9.6,22.3,59.4,24.5,1011.4,6.6,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,34.227,1
55.3,8.0,18.3,78.0,30.7,1010.2,5.1,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,35.227,1
317.8,8.7,23.1,78.2,23.0,1006.0,3.5,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,250.0,2
329.0,8.1,11.4,80.8,26.2,1006.6,6.2,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,250.0,2
1.5,11.6,7.1,49.1,33.7,1005.2,35.2,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,0.534,0
131.5,17.9,17.2,66.1,31.2,1008.2,5.2,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,89.638,2
175.0,12.5,30.3,58.6,29.9,1006.6,5.7,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,99.297,2
101.6,30.8,26.5,64.9,33.8,1008.3,41.0,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,20.779,1
40.6,10.3,25.1,78.9,30.1,1016.5,31.3,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,12.13,0
68.2,13.7,2.9,66.5,25.5,1007.8,27.3,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,29.295,1
13.8,2.0,0.0,70.6,34.1,1010.6,3.7,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,38.14,1
272.1,13.1,21.5,89.4,24.8,1009.5,7.5,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,243.392,2
76.4,12.6,33.2,65.2,28.1,1004.9,11.3,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,41.712,1
18.6,27.7,25.6,68.5,28.2,1010.1,9.3,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,9.181,0
62.5,8.0,24.1,89.3,24.5,1008.6,11.6,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,38.135,1
146.5,37.6,5.6,74.6,28.3,1008.6,1.5,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,33.403,1
19.7,11.4,20.4,71.6,24.3,1012.3,19.9,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,6.452,0
152.0,8.5,4.8,84.1,19.7,1013.8,5.1,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,127.388,2
16.7,3.2,22.5,61.2,33.8,1012.3,26.8,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,22.702,1
43.9,10.1,42.2,84.2,28.0,1013.1,5.3,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,29.546,1
142.6,41.6,33.5,82.6,25.5,1011.4,8.6,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,58.787,2
113.1,6.3,37.5,64.6,25.3,1008.5,37.8,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,247.154,2
104.7,5.8,29.3,54.7,28.3,1005.7,2.2,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,190.261,2
208.2,11.6,28.4,97.8,20.3,1006.3,9.4,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,121.233,2
81.5,39.2,0.4,50.4,30.4,1007.5,8.5,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,26.772,1
243.9,4.5,25.5,73.0,25.6,1009.4,15.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,250.0,2
81.3,7.6,17.3,72.5,24.2,1005.9,4.5,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,75.465,1
134.3,13.4,30.1,70.0,33.1,1009.0,2.8,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,125.119,2
70.6,7.5,14.6,60.9,28.6,1005.9,7.2,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,55.212,1
243.0,1.4,22.7,94.2,22.8,1008.4,18.3,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,250.0,2
79.3,15.2,21.9,63.9,23.9,1005.6,16.5,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,27.097,1
89.8,3.6,27.7,71.2,26.1,1006.7,6.9,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,197.324,2
400.0,18.6,25.2,94.2,18.7,1007.3,15.4,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
8.6,16.8,44.0,48.2,30.7,1007.1,17.0,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,2.738,0
76.6,2.5,18.4,57.1,29.3,1010.5,12.0,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,250.0,2
173.0,7.7,19.8,84.7,25.7,1005.8,22.0,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,208.408,2
1.5,16.3,24.4,60.1,25.1,1017.1,6.1,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,0.852,0
53.0,22.0,27.4,59.5,32.5,1005.9,19.6,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,16.351,1
387.2,4.2,34.5,79.9,23.8,998.7,11.8,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,250.0,2
93.0,9.1,31.8,68.7,27.5,1010.8,3.3,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,60.696,1
12.7,19.4,14.0,56.7,28.4,1007.3,5.0,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,2.598,0
1.4,14.7,19.3,58.6,26.5,1006.7,10.8,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,0.771,0
12.9,18.8,32.7,66.3,21.7,1012.1,4.5,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,3.479,0
225.5,8.6,18.5,86.3,23.5,1004.4,9.1,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
11.6,21.8,18.1,60.8,33.5,1010.6,4.6,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,2.341,0
388.7,4.0,12.5,99.1,22.8,1000.0,10.2,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,250.0,2
140.0,6.7,37.6,82.6,23.6,1009.3,21.6,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
11.0,2.9,28.7,45.4,36.8,1010.0,7.1,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,21.921,1
6.1,3.9,15.6,55.5,30.7,1015.8,9.6,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,3.317,0
5.6,10.0,15.2,61.5,22.9,1009.5,23.4,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,2.026,0
99.1,9.8,17.9,74.2,27.0,1003.2,6.2,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,61.985,2
14.0,15.3,0.0,65.3,30.8,1011.6,5.3,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,2.899,0
142.4,8.8,38.6,72.5,22.0,1008.9,11.6,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
297.7,12.3,15.0,92.4,22.6,1003.0,6.1,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,205.853,2
100.3,12.3,32.3,57.2,24.6,1013.2,7.4,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,31.572,1
6.7,7.8,28.9,77.6,29.4,1011.7,2.0,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,3.082,0
65.3,12.0,25.8,67.9,27.6,1007.7,3.7,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,27.35,1
4.3,7.4,12.3,72.9,31.0,1009.5,12.0,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,1.687,0
28.6,12.3,13.0,56.6,26.9,1003.9,22.1,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,10.855,0
97.3,7.4,16.3,65.2,28.1,1008.8,2.4,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,234.031,2
74.1,12.3,20.6,62.4,26.5,1009.9,26.5,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,66.529,2
63.7,7.3,16.3,66.9,26.5,1005.5,20.6,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,94.606,2
2.3,19.4,20.9,59.7,25.5,1009.7,23.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,0.893,0
102.3,7.9,29.5,68.1,29.2,1008.1,22.8,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,82.542,2
187.4,9.8,14.2,65.4,23.9,1009.5,21.3,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,170.349,2
57.5,5.8,17.9,68.9,29.8,1010.4,84.0,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,84.293,2
166.3,14.7,16.0,77.7,26.7,1002.8,62.3,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,220.12,2
51.7,9.3,15.3,75.1,24.5,1009.4,27.5,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,54.082,1
7.8,6.5,14.8,52.1,28.0,1011.6,35.7,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,3.43,0
22.0,19.3,29.0,71.4,31.2,1010.9,30.1,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,11.312,0
24.9,17.2,25.8,61.1,33.6,1013.4,7.4,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,17.124,1
143.0,30.1,12.2,79.7,27.1,1006.5,40.8,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,29.333,1
8.0,10.2,55.1,65.6,28.0,1004.5,64.8,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,6.191,0
220.4,36.3,20.2,71.1,24.9,999.9,2.0,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,58.156,1
19.6,9.4,25.3,67.9,28.3,1008.0,39.0,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,8.289,0
293.4,13.9,12.0,92.9,22.8,1002.3,2.1,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
101.0,4.5,37.9,75.9,27.8,1011.9,37.6,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,176.707,2
400.0,10.3,32.1,93.0,21.3,999.7,8.0,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
13.1,6.0,16.6,71.4,31.9,1012.2,5.0,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,5.199,0
